timestamp,open,high,low,close
2024-09-30 23:00:00,1.0688,1.0688,1.0682,1.0682
2024-09-30 22:00:00,1.0691,1.0695,1.0683,1.0688
2024-09-30 21:00:00,1.069,1.069,1.0686,1.0689
2024-09-30 20:00:00,1.0686,1.0695,1.0686,1.069
2024-09-30 19:00:00,1.0668,1.0701,1.0666,1.0683
2024-09-30 18:00:00,1.0665,1.0672,1.0664,1.0672
2024-09-30 17:00:00,1.0669,1.0671,1.0663,1.0665
2024-09-30 16:00:00,1.0671,1.0675,1.0667,1.067
2024-09-30 15:00:00,1.0675,1.0684,1.066,1.0665
2024-09-30 14:00:00,1.0681,1.0687,1.0672,1.0675
2024-09-30 13:00:00,1.0679,1.0684,1.0676,1.0682
2024-09-30 12:00:00,1.0684,1.069,1.0677,1.0679
2024-09-30 11:00:00,1.0681,1.0685,1.0676,1.0684
2024-09-30 10:00:00,1.0677,1.0682,1.0674,1.0678
2024-09-30 09:00:00,1.067,1.0681,1.067,1.0675
2024-09-30 08:00:00,1.0672,1.0672,1.0664,1.0671
2024-09-30 07:00:00,1.0677,1.0685,1.0668,1.0668
2024-09-30 06:00:00,1.0674,1.0679,1.0666,1.0679
2024-09-30 05:00:00,1.0673,1.0678,1.0669,1.0676
2024-09-30 04:00:00,1.0682,1.0685,1.0675,1.0675
2024-09-30 03:00:00,1.0685,1.0693,1.0683,1.0683
2024-09-30 02:00:00,1.0684,1.0694,1.0673,1.0685
2024-09-30 01:00:00,1.0694,1.0694,1.0685,1.0685
2024-09-30 00:00:00,1.0698,1.0699,1.0693,1.0693
2024-09-29 23:00:00,1.07,1.0701,1.0694,1.0698
2024-09-27 21:00:00,1.071,1.0717,1.0709,1.0714
2024-09-27 20:00:00,1.0702,1.0708,1.0702,1.0708
2024-09-27 19:00:00,1.0699,1.0711,1.0699,1.0702
2024-09-27 18:00:00,1.0706,1.0711,1.0699,1.0701
2024-09-27 17:00:00,1.0711,1.0719,1.07,1.0706
2024-09-27 16:00:00,1.0699,1.0712,1.0699,1.0711
2024-09-27 15:00:00,1.0707,1.0707,1.0693,1.0695
2024-09-27 14:00:00,1.0715,1.0717,1.0706,1.0707
2024-09-27 13:00:00,1.0757,1.0757,1.0712,1.0713
2024-09-27 12:00:00,1.077,1.077,1.0757,1.0758
2024-09-27 11:00:00,1.0766,1.0775,1.0761,1.0775
2024-09-27 10:00:00,1.0765,1.077,1.0763,1.0766
2024-09-27 09:00:00,1.0767,1.0767,1.0758,1.0765
2024-09-27 08:00:00,1.0767,1.0775,1.0761,1.0766
2024-09-27 07:00:00,1.0771,1.0781,1.0764,1.0765
2024-09-27 06:00:00,1.0771,1.0784,1.0769,1.0771
2024-09-27 05:00:00,1.0771,1.078,1.0771,1.0772
2024-09-27 04:00:00,1.0776,1.0779,1.077,1.0772
2024-09-27 03:00:00,1.0773,1.078,1.0773,1.0776
2024-09-27 02:00:00,1.0763,1.0779,1.0759,1.0769
2024-09-27 01:00:00,1.0763,1.0768,1.076,1.0761
2024-09-27 00:00:00,1.0759,1.0761,1.0753,1.0761
2024-09-26 23:00:00,1.0767,1.0769,1.0759,1.0759
2024-09-26 22:00:00,1.0769,1.0777,1.0764,1.0767
2024-09-26 21:00:00,1.0761,1.0765,1.076,1.0765
2024-09-26 20:00:00,1.0754,1.0762,1.0752,1.076
2024-09-26 19:00:00,1.0754,1.0759,1.0754,1.0756
2024-09-26 18:00:00,1.0766,1.0766,1.0754,1.0754
2024-09-26 17:00:00,1.0761,1.0767,1.076,1.0767
2024-09-26 16:00:00,1.0774,1.0777,1.0752,1.0757
2024-09-26 15:00:00,1.0787,1.0798,1.0776,1.0776
2024-09-26 14:00:00,1.0781,1.0792,1.0776,1.079
2024-09-26 13:00:00,1.0787,1.0791,1.0778,1.0782
2024-09-26 12:00:00,1.0779,1.0791,1.0779,1.0784
2024-09-26 11:00:00,1.0804,1.0805,1.078,1.078
2024-09-26 10:00:00,1.0814,1.0815,1.0801,1.0805
2024-09-26 09:00:00,1.0813,1.0817,1.0805,1.0817
2024-09-26 08:00:00,1.0813,1.0815,1.0807,1.0815
2024-09-26 07:00:00,1.0815,1.0817,1.081,1.0814
2024-09-26 06:00:00,1.0841,1.0842,1.0815,1.0815
2024-09-26 05:00:00,1.084,1.0844,1.0836,1.0841
2024-09-26 04:00:00,1.0849,1.0849,1.0839,1.0839
2024-09-26 03:00:00,1.0847,1.0852,1.084,1.0847
2024-09-26 02:00:00,1.0859,1.0861,1.0844,1.0846
2024-09-26 01:00:00,1.0867,1.0867,1.0856,1.0858
2024-09-26 00:00:00,1.0866,1.087,1.0864,1.087
2024-09-25 23:00:00,1.0863,1.0865,1.0861,1.0864
2024-09-25 22:00:00,1.0867,1.0867,1.0862,1.0863
2024-09-25 21:00:00,1.0869,1.0871,1.0862,1.0863
2024-09-25 20:00:00,1.0862,1.0872,1.086,1.087
2024-09-25 19:00:00,1.0861,1.0865,1.0859,1.0865
2024-09-25 18:00:00,1.0865,1.0872,1.0861,1.0861
2024-09-25 17:00:00,1.0858,1.0867,1.0858,1.0866
2024-09-25 16:00:00,1.0823,1.0857,1.0822,1.0857
