timestamp,open,high,low,close
2024-09-30 23:00:00,0.5693,0.56964,0.5691,0.56954
2024-09-30 22:00:00,0.5697,0.56992,0.5693,0.56942
2024-09-30 21:00:00,0.57051,0.57051,0.5697,0.57002
2024-09-30 20:00:00,0.57052,0.57072,0.5696,0.5702
2024-09-30 19:00:00,0.5709,0.57131,0.5696,0.5702
2024-09-30 18:00:00,0.5712,0.57155,0.5706,0.57126
2024-09-30 17:00:00,0.57076,0.57161,0.5705,0.57153
2024-09-30 16:00:00,0.56995,0.57082,0.5695,0.5704
2024-09-30 15:00:00,0.569,0.57068,0.5689,0.5696
2024-09-30 14:00:00,0.5672,0.56963,0.5672,0.56947
2024-09-30 13:00:00,0.56717,0.56773,0.5668,0.56761
2024-09-30 12:00:00,0.56727,0.56734,0.5666,0.5668
2024-09-30 11:00:00,0.56771,0.56796,0.5668,0.5669
2024-09-30 10:00:00,0.5669,0.568,0.5669,0.5674
2024-09-30 09:00:00,0.56909,0.56924,0.5669,0.56733
2024-09-30 08:00:00,0.5698,0.57026,0.5689,0.5689
2024-09-30 07:00:00,0.57009,0.57046,0.5694,0.5698
2024-09-30 06:00:00,0.5704,0.57098,0.5696,0.57003
2024-09-30 05:00:00,0.57068,0.57096,0.57,0.5707
2024-09-30 04:00:00,0.57007,0.57064,0.5696,0.5702
2024-09-30 03:00:00,0.5697,0.57029,0.5692,0.5696
2024-09-30 02:00:00,0.5691,0.57058,0.5691,0.57016
2024-09-30 01:00:00,0.56844,0.5695,0.568,0.56946
2024-09-30 00:00:00,0.56824,0.56846,0.5676,0.568
2024-09-29 23:00:00,0.56745,0.5683,0.56741,0.568
2024-09-27 21:00:00,0.56819,0.56822,0.5675,0.56773
2024-09-27 20:00:00,0.56869,0.56869,0.5678,0.56822
2024-09-27 19:00:00,0.56849,0.56882,0.5677,0.56877
2024-09-27 18:00:00,0.56903,0.56905,0.5678,0.56849
2024-09-27 17:00:00,0.5682,0.56902,0.5676,0.56898
2024-09-27 16:00:00,0.56927,0.56927,0.5678,0.56823
2024-09-27 15:00:00,0.56806,0.56934,0.5678,0.56924
2024-09-27 14:00:00,0.56734,0.56833,0.5666,0.56807
2024-09-27 13:00:00,0.56612,0.56799,0.5657,0.56728
2024-09-27 12:00:00,0.56548,0.56621,0.5652,0.56612
2024-09-27 11:00:00,0.56561,0.56579,0.5651,0.56552
2024-09-27 10:00:00,0.56597,0.56625,0.5654,0.56572
2024-09-27 09:00:00,0.56621,0.56649,0.5655,0.566
2024-09-27 08:00:00,0.56597,0.56648,0.5656,0.56626
2024-09-27 07:00:00,0.56443,0.56586,0.5638,0.5654
2024-09-27 06:00:00,0.5646,0.56469,0.5636,0.56449
2024-09-27 05:00:00,0.56458,0.56463,0.5639,0.56458
2024-09-27 04:00:00,0.56452,0.56478,0.5639,0.5646
2024-09-27 03:00:00,0.56504,0.56507,0.564,0.56448
2024-09-27 02:00:00,0.56565,0.56603,0.5642,0.56506
2024-09-27 01:00:00,0.56621,0.56621,0.5652,0.56567
2024-09-27 00:00:00,0.56605,0.56665,0.5654,0.56627
2024-09-26 23:00:00,0.56575,0.56607,0.5655,0.56598
2024-09-26 22:00:00,0.5654,0.56607,0.5653,0.56577
2024-09-26 21:00:00,0.56598,0.56618,0.5655,0.5656
2024-09-26 20:00:00,0.56588,0.56608,0.5653,0.56602
2024-09-26 19:00:00,0.56579,0.56601,0.5653,0.56585
2024-09-26 18:00:00,0.56563,0.56596,0.5652,0.56578
2024-09-26 17:00:00,0.56567,0.56586,0.565,0.56562
2024-09-26 16:00:00,0.56546,0.56582,0.5647,0.56564
2024-09-26 15:00:00,0.56568,0.56585,0.5642,0.56543
2024-09-26 14:00:00,0.56612,0.56625,0.5652,0.56557
2024-09-26 13:00:00,0.56525,0.56612,0.5648,0.56605
2024-09-26 12:00:00,0.56527,0.56547,0.5647,0.56528
2024-09-26 11:00:00,0.56404,0.56529,0.5637,0.56525
2024-09-26 10:00:00,0.56377,0.56401,0.5632,0.56396
2024-09-26 09:00:00,0.56414,0.56454,0.5634,0.56373
2024-09-26 08:00:00,0.56321,0.5641,0.5627,0.56405
2024-09-26 07:00:00,0.56311,0.56327,0.5624,0.56319
2024-09-26 06:00:00,0.56214,0.56309,0.5617,0.56301
2024-09-26 05:00:00,0.56257,0.56259,0.5616,0.56216
2024-09-26 04:00:00,0.56257,0.56267,0.5618,0.56262
2024-09-26 03:00:00,0.5623,0.56265,0.5615,0.56258
2024-09-26 02:00:00,0.56219,0.56266,0.5611,0.56231
2024-09-26 01:00:00,0.56201,0.56246,0.5615,0.56218
2024-09-26 00:00:00,0.56216,0.56228,0.5616,0.56193
2024-09-25 23:00:00,0.56217,0.56254,0.5618,0.56219
2024-09-25 22:00:00,0.5621,0.5626,0.5621,0.56243
2024-09-25 21:00:00,0.56266,0.56285,0.562,0.562
2024-09-25 20:00:00,0.56251,0.56296,0.5623,0.5627
2024-09-25 19:00:00,0.56305,0.56313,0.5621,0.56249
2024-09-25 18:00:00,0.56294,0.56305,0.5624,0.5627
2024-09-25 17:00:00,0.56333,0.5634,0.5626,0.56291
2024-09-25 16:00:00,0.5639,0.564,0.5626,0.56334
2024-09-25 15:00:00,0.56381,0.56416,0.5632,0.56392
2024-09-25 14:00:00,0.56358,0.56389,0.563,0.56378
2024-09-25 13:00:00,0.56403,0.56426,0.5631,0.56364
2024-09-25 12:00:00,0.56441,0.56448,0.5636,0.56405
2024-09-25 11:00:00,0.56416,0.56447,0.5636,0.5644
2024-09-25 10:00:00,0.56478,0.56482,0.5637,0.56412
