Datetime,Open,High,Low,Close,Adj Close,Volume
2022-10-10 00:00:00+01:00,1.375040054321289,1.375249981880188,1.3726999759674072,1.3731900453567505,1.3731900453567505,0
2022-10-10 01:00:00+01:00,1.3731900453567505,1.3749099969863892,1.3723000288009644,1.373129963874817,1.373129963874817,0
2022-10-10 02:00:00+01:00,1.3732000589370728,1.374269962310791,1.3712999820709229,1.3717999458312988,1.3717999458312988,0
2022-10-10 03:00:00+01:00,1.372040033340454,1.373039960861206,1.3717999458312988,1.3723599910736084,1.3723599910736084,0
2022-10-10 04:00:00+01:00,1.3723900318145752,1.3737000226974487,1.3717999458312988,1.3731000423431396,1.3731000423431396,0
2022-10-10 05:00:00+01:00,1.3730800151824951,1.3739999532699585,1.3720999956130981,1.3732199668884277,1.3732199668884277,0
2022-10-10 06:00:00+01:00,1.373170018196106,1.375599980354309,1.3724000453948975,1.375599980354309,1.375599980354309,0
2022-10-10 07:00:00+01:00,1.3755899667739868,1.3756500482559204,1.3733999729156494,1.374500036239624,1.374500036239624,0
2022-10-10 08:00:00+01:00,1.3747999668121338,1.3757599592208862,1.3723000288009644,1.3749099969863892,1.3749099969863892,0
2022-10-10 09:00:00+01:00,1.374940037727356,1.3761800527572632,1.3738000392913818,1.3745499849319458,1.3745499849319458,0
2022-10-10 10:00:00+01:00,1.3746000528335571,1.3746099472045898,1.371899962425232,1.3722599744796753,1.3722599744796753,0
2022-10-10 11:00:00+01:00,1.3722699880599976,1.373710036277771,1.3716000318527222,1.372849941253662,1.372849941253662,0
2022-10-10 12:00:00+01:00,1.372920036315918,1.3729499578475952,1.3707000017166138,1.3721200227737427,1.3721200227737427,0
2022-10-10 13:00:00+01:00,1.3721599578857422,1.3733700513839722,1.3700000047683716,1.370650053024292,1.370650053024292,0
2022-10-10 14:00:00+01:00,1.3706300258636475,1.3743300437927246,1.3700000047683716,1.3732999563217163,1.3732999563217163,0
2022-10-10 15:00:00+01:00,1.3733199834823608,1.376189947128296,1.372499942779541,1.3753000497817993,1.3753000497817993,0
2022-10-10 16:00:00+01:00,1.3753000497817993,1.3757400512695312,1.3733999729156494,1.3744699954986572,1.3744699954986572,0
2022-10-10 17:00:00+01:00,1.3745499849319458,1.377269983291626,1.3731000423431396,1.3772000074386597,1.3772000074386597,0
2022-10-10 18:00:00+01:00,1.3772599697113037,1.3782299757003784,1.373900055885315,1.3748500347137451,1.3748500347137451,0
2022-10-10 19:00:00+01:00,1.3748400211334229,1.3766499757766724,1.3743000030517578,1.3762999773025513,1.3762999773025513,0
2022-10-10 20:00:00+01:00,1.3762999773025513,1.3768999576568604,1.3752000331878662,1.3764300346374512,1.3764300346374512,0
2022-10-10 21:00:00+01:00,1.3763699531555176,1.378190040588379,1.376099944114685,1.3776999711990356,1.3776999711990356,0
2022-10-10 22:00:00+01:00,1.3777899742126465,1.3780100345611572,1.377150058746338,1.377500057220459,1.377500057220459,0
2022-10-10 23:00:00+01:00,1.3775800466537476,1.3782000541687012,1.3768999576568604,1.3771400451660156,1.3771400451660156,0
2022-10-11 00:00:00+01:00,1.3773000240325928,1.3777300119400024,1.3767000436782837,1.3772300481796265,1.3772300481796265,0
2022-10-11 01:00:00+01:00,1.3772799968719482,1.379539966583252,1.3769999742507935,1.3776600360870361,1.3776600360870361,0
2022-10-11 02:00:00+01:00,1.3776999711990356,1.3817399740219116,1.3766000270843506,1.3812400102615356,1.3812400102615356,0
2022-10-11 03:00:00+01:00,1.3812799453735352,1.3833600282669067,1.3805999755859375,1.3826500177383423,1.3826500177383423,0
2022-10-11 04:00:00+01:00,1.38264000415802,1.383430004119873,1.3818999528884888,1.3832000494003296,1.3832000494003296,0
2022-10-11 05:00:00+01:00,1.3833500146865845,1.3849899768829346,1.3824000358581543,1.3842999935150146,1.3842999935150146,0
2022-10-11 06:00:00+01:00,1.3844399452209473,1.3854899406433105,1.3832000494003296,1.383739948272705,1.383739948272705,0
2022-10-11 07:00:00+01:00,1.3837300539016724,1.3854999542236328,1.382200002670288,1.384600043296814,1.384600043296814,0
2022-10-11 08:00:00+01:00,1.3847600221633911,1.3855400085449219,1.3818000555038452,1.3849200010299683,1.3849200010299683,0
2022-10-11 09:00:00+01:00,1.384950041770935,1.3850599527359009,1.3812999725341797,1.3839399814605713,1.3839399814605713,0
2022-10-11 10:00:00+01:00,1.3835999965667725,1.385040044784546,1.3819999694824219,1.3841999769210815,1.3841999769210815,0
2022-10-11 11:00:00+01:00,1.384179949760437,1.3848899602890015,1.3803000450134277,1.380560040473938,1.380560040473938,0
2022-10-11 12:00:00+01:00,1.3805500268936157,1.381250023841858,1.378000020980835,1.3782299757003784,1.3782299757003784,0
2022-10-11 13:00:00+01:00,1.3782600164413452,1.3788800239562988,1.3756999969482422,1.3776400089263916,1.3776400089263916,0
2022-10-11 14:00:00+01:00,1.3776299953460693,1.38155996799469,1.3769999742507935,1.3814799785614014,1.3814799785614014,0
2022-10-11 15:00:00+01:00,1.3814899921417236,1.3838900327682495,1.3801000118255615,1.3828799724578857,1.3828799724578857,0
2022-10-11 16:00:00+01:00,1.3828999996185303,1.3830300569534302,1.3732000589370728,1.3736000061035156,1.3736000061035156,0
2022-10-11 17:00:00+01:00,1.3736799955368042,1.375249981880188,1.3711999654769897,1.3736000061035156,1.3736000061035156,0
2022-10-11 18:00:00+01:00,1.3734999895095825,1.3747999668121338,1.3723000288009644,1.3730800151824951,1.3730800151824951,0
2022-10-11 19:00:00+01:00,1.3730700016021729,1.3808200359344482,1.3724000453948975,1.3807300329208374,1.3807300329208374,0
2022-10-11 20:00:00+01:00,1.3804999589920044,1.3823000192642212,1.3796000480651855,1.3798799514770508,1.3798799514770508,0
2022-10-11 21:00:00+01:00,1.3799500465393066,1.3807400465011597,1.3787000179290771,1.3795000314712524,1.3795000314712524,0
2022-10-11 22:00:00+01:00,1.3796099424362183,1.38031005859375,1.378499984741211,1.3789299726486206,1.3789299726486206,0
2022-10-11 23:00:00+01:00,1.3789199590682983,1.3797399997711182,1.3779000043869019,1.378159999847412,1.378159999847412,0
2022-10-12 00:00:00+01:00,1.3780900239944458,1.3799999952316284,1.3779000043869019,1.37923002243042,1.37923002243042,0
2022-10-12 01:00:00+01:00,1.37923002243042,1.3809499740600586,1.3777999877929688,1.3788599967956543,1.3788599967956543,0
2022-10-12 02:00:00+01:00,1.3789000511169434,1.3824599981307983,1.3782000541687012,1.3816299438476562,1.3816299438476562,0
2022-10-12 03:00:00+01:00,1.3816299438476562,1.3830000162124634,1.381100058555603,1.3813799619674683,1.3813799619674683,0
2022-10-12 04:00:00+01:00,1.3813999891281128,1.3823599815368652,1.3806999921798706,1.3816699981689453,1.3816699981689453,0
2022-10-12 05:00:00+01:00,1.3816699981689453,1.3818999528884888,1.378100037574768,1.3803399801254272,1.3803399801254272,0
2022-10-12 06:00:00+01:00,1.3803199529647827,1.3817700147628784,1.3782000541687012,1.3785699605941772,1.3785699605941772,0
2022-10-12 07:00:00+01:00,1.378600001335144,1.3800699710845947,1.377500057220459,1.378999948501587,1.378999948501587,0
2022-10-12 08:00:00+01:00,1.3789000511169434,1.3823699951171875,1.3775999546051025,1.3812199831008911,1.3812199831008911,0
2022-10-12 09:00:00+01:00,1.3812199831008911,1.381369948387146,1.3772000074386597,1.3789000511169434,1.3789000511169434,0
2022-10-12 10:00:00+01:00,1.3792099952697754,1.3797199726104736,1.3756999969482422,1.3771699666976929,1.3771699666976929,0
2022-10-12 11:00:00+01:00,1.3772000074386597,1.3796000480651855,1.3761999607086182,1.3787100315093994,1.3787100315093994,0
2022-10-12 12:00:00+01:00,1.3787100315093994,1.3805899620056152,1.3779000043869019,1.3796900510787964,1.3796900510787964,0
2022-10-12 13:00:00+01:00,1.3795000314712524,1.382699966430664,1.3787000179290771,1.3807400465011597,1.3807400465011597,0
2022-10-12 14:00:00+01:00,1.3807499408721924,1.383039951324463,1.3792999982833862,1.379770040512085,1.379770040512085,0
2022-10-12 15:00:00+01:00,1.3798400163650513,1.3810700178146362,1.3766000270843506,1.3784099817276,1.3784099817276,0
2022-10-12 16:00:00+01:00,1.3783999681472778,1.3806300163269043,1.3767000436782837,1.3798199892044067,1.3798199892044067,0
2022-10-12 17:00:00+01:00,1.3797999620437622,1.3821699619293213,1.3792999982833862,1.3806699514389038,1.3806699514389038,0
2022-10-12 18:00:00+01:00,1.3804999589920044,1.3811099529266357,1.3792999982833862,1.380210041999817,1.380210041999817,0
2022-10-12 19:00:00+01:00,1.3800899982452393,1.3825199604034424,1.3770999908447266,1.3823399543762207,1.3823399543762207,0
2022-10-12 20:00:00+01:00,1.382349967956543,1.382580041885376,1.3804999589920044,1.3822400569915771,1.3822400569915771,0
2022-10-12 21:00:00+01:00,1.3818999528884888,1.3825500011444092,1.3812799453735352,1.3813400268554688,1.3813400268554688,0
2022-10-12 22:00:00+01:00,1.3813300132751465,1.3818999528884888,1.3805999755859375,1.3809700012207031,1.3809700012207031,0
2022-10-12 23:00:00+01:00,1.3809599876403809,1.3819500207901,1.3809399604797363,1.3818999528884888,1.3818999528884888,0
2022-10-13 00:00:00+01:00,1.3820199966430664,1.3821699619293213,1.3811999559402466,1.3818000555038452,1.3818000555038452,0
2022-10-13 01:00:00+01:00,1.3818399906158447,1.3823100328445435,1.379699945449829,1.3806999921798706,1.3806999921798706,0
2022-10-13 02:00:00+01:00,1.3807300329208374,1.381700038909912,1.3801000118255615,1.3811999559402466,1.3811999559402466,0
2022-10-13 03:00:00+01:00,1.3812400102615356,1.3820600509643555,1.3808000087738037,1.3819600343704224,1.3819600343704224,0
2022-10-13 04:00:00+01:00,1.3819600343704224,1.3824199438095093,1.3812999725341797,1.3819999694824219,1.3819999694824219,0
2022-10-13 05:00:00+01:00,1.3820500373840332,1.3824199438095093,1.381500005722046,1.3820500373840332,1.3820500373840332,0
2022-10-13 06:00:00+01:00,1.3820699453353882,1.3826700448989868,1.381500005722046,1.38264000415802,1.38264000415802,0
2022-10-13 07:00:00+01:00,1.382599949836731,1.3835300207138062,1.381700038909912,1.3828699588775635,1.3828699588775635,0
2022-10-13 08:00:00+01:00,1.3828799724578857,1.3836599588394165,1.3809000253677368,1.381410002708435,1.381410002708435,0
2022-10-13 09:00:00+01:00,1.3813899755477905,1.3828699588775635,1.3801000118255615,1.3805299997329712,1.3805299997329712,0
2022-10-13 10:00:00+01:00,1.3805500268936157,1.3807300329208374,1.3787000179290771,1.3796000480651855,1.3796000480651855,0
